player_canonical_id,source,source_id
c65f37b2cb1ae26c,atp,152077
c65f37b2cb1ae26c,atp,150982
c65f37b2cb1ae26c,atp,151664
c65f37b2cb1ae26c,atp,151464
c65f37b2cb1ae26c,atp,151773
c65f37b2cb1ae26c,atp,148777
c65f37b2cb1ae26c,atp,114342
c65f37b2cb1ae26c,atp,130142
c65f37b2cb1ae26c,atp,146399
c65f37b2cb1ae26c,atp,146123
c65f37b2cb1ae26c,atp,145337
c65f37b2cb1ae26c,atp,112225
c65f37b2cb1ae26c,atp,113097
c65f37b2cb1ae26c,atp,151786
c65f37b2cb1ae26c,atp,113095
c65f37b2cb1ae26c,atp,117107
c65f37b2cb1ae26c,atp,113317
c65f37b2cb1ae26c,atp,147109
c65f37b2cb1ae26c,atp,112613
c65f37b2cb1ae26c,atp,211262
c65f37b2cb1ae26c,atp,114833
c65f37b2cb1ae26c,atp,145134
c65f37b2cb1ae26c,atp,151977
c65f37b2cb1ae26c,atp,146070
c65f37b2cb1ae26c,atp,149879
c65f37b2cb1ae26c,atp,147501
c65f37b2cb1ae26c,atp,149706
c65f37b2cb1ae26c,atp,211929
c65f37b2cb1ae26c,atp,150692
c65f37b2cb1ae26c,atp,150699
c65f37b2cb1ae26c,atp,150734
c65f37b2cb1ae26c,atp,211160
c65f37b2cb1ae26c,atp,151720
c65f37b2cb1ae26c,atp,209566
c65f37b2cb1ae26c,atp,211220
c65f37b2cb1ae26c,atp,147377
c65f37b2cb1ae26c,atp,147780
c65f37b2cb1ae26c,atp,149828
c65f37b2cb1ae26c,atp,151969
c65f37b2cb1ae26c,atp,208997
c65f37b2cb1ae26c,atp,110394
c65f37b2cb1ae26c,atp,112167
c65f37b2cb1ae26c,atp,145296
c65f37b2cb1ae26c,atp,151487
c65f37b2cb1ae26c,atp,149737
c65f37b2cb1ae26c,atp,147246
c65f37b2cb1ae26c,atp,113911
c65f37b2cb1ae26c,atp,146246
c65f37b2cb1ae26c,atp,149165
c65f37b2cb1ae26c,atp,112591
c65f37b2cb1ae26c,atp,150707
c65f37b2cb1ae26c,atp,151898
c65f37b2cb1ae26c,atp,151495
c65f37b2cb1ae26c,atp,150068
c65f37b2cb1ae26c,atp,145354
c65f37b2cb1ae26c,atp,151208
c65f37b2cb1ae26c,atp,150208
c65f37b2cb1ae26c,atp,147283
c65f37b2cb1ae26c,atp,149605
c65f37b2cb1ae26c,atp,148081
c65f37b2cb1ae26c,atp,125394
c65f37b2cb1ae26c,atp,114494
c65f37b2cb1ae26c,atp,202723
c65f37b2cb1ae26c,atp,110251
c65f37b2cb1ae26c,atp,213513
c65f37b2cb1ae26c,atp,150967
c65f37b2cb1ae26c,atp,202788
c65f37b2cb1ae26c,atp,149455
c65f37b2cb1ae26c,atp,106438
c65f37b2cb1ae26c,atp,151149
c65f37b2cb1ae26c,atp,150499
c65f37b2cb1ae26c,atp,149836
c65f37b2cb1ae26c,atp,148627
c65f37b2cb1ae26c,atp,113591
c65f37b2cb1ae26c,atp,149365
c65f37b2cb1ae26c,atp,116644
c65f37b2cb1ae26c,atp,150178
c65f37b2cb1ae26c,atp,147658
c65f37b2cb1ae26c,atp,151255
c65f37b2cb1ae26c,atp,151592
c65f37b2cb1ae26c,atp,150837
c65f37b2cb1ae26c,atp,146589
c65f37b2cb1ae26c,atp,149502
c65f37b2cb1ae26c,atp,151176
c65f37b2cb1ae26c,atp,151890
c65f37b2cb1ae26c,atp,147120
c65f37b2cb1ae26c,atp,146018
c65f37b2cb1ae26c,atp,150306
c65f37b2cb1ae26c,atp,116482
c65f37b2cb1ae26c,atp,114514
c65f37b2cb1ae26c,atp,209628
c65f37b2cb1ae26c,atp,148638
c65f37b2cb1ae26c,atp,145602
c65f37b2cb1ae26c,atp,146288
c65f37b2cb1ae26c,atp,110238
c65f37b2cb1ae26c,atp,148179
c65f37b2cb1ae26c,atp,149412
c65f37b2cb1ae26c,atp,146101
c65f37b2cb1ae26c,atp,151408
c65f37b2cb1ae26c,atp,116687
c65f37b2cb1ae26c,atp,115375
c65f37b2cb1ae26c,atp,117177
c65f37b2cb1ae26c,atp,145253
c65f37b2cb1ae26c,atp,213020
c65f37b2cb1ae26c,atp,122161
c65f37b2cb1ae26c,atp,137241
c65f37b2cb1ae26c,atp,115072
c65f37b2cb1ae26c,atp,210639
c65f37b2cb1ae26c,atp,137511
c65f37b2cb1ae26c,atp,126608
c65f37b2cb1ae26c,atp,132124
c65f37b2cb1ae26c,atp,109021
c65f37b2cb1ae26c,atp,211475
c65f37b2cb1ae26c,atp,123863
c65f37b2cb1ae26c,atp,132191
c65f37b2cb1ae26c,atp,120082
c65f37b2cb1ae26c,atp,141264
c65f37b2cb1ae26c,atp,201971
c65f37b2cb1ae26c,atp,133425
c65f37b2cb1ae26c,atp,209227
c65f37b2cb1ae26c,atp,209412
c65f37b2cb1ae26c,atp,121835
c65f37b2cb1ae26c,atp,122312
c65f37b2cb1ae26c,atp,139802
c65f37b2cb1ae26c,atp,205278
c65f37b2cb1ae26c,atp,209491
c65f37b2cb1ae26c,atp,129567
c65f37b2cb1ae26c,atp,142983
c65f37b2cb1ae26c,atp,120774
c65f37b2cb1ae26c,atp,136831
c65f37b2cb1ae26c,atp,142812
c65f37b2cb1ae26c,atp,144543
c65f37b2cb1ae26c,atp,140691
c65f37b2cb1ae26c,atp,212630
c65f37b2cb1ae26c,atp,149152
c65f37b2cb1ae26c,atp,141897
c65f37b2cb1ae26c,atp,211563
c65f37b2cb1ae26c,atp,135626
c65f37b2cb1ae26c,atp,119151
c65f37b2cb1ae26c,atp,203278
c65f37b2cb1ae26c,atp,101381
c65f37b2cb1ae26c,atp,135278
c65f37b2cb1ae26c,atp,105727
c65f37b2cb1ae26c,atp,102894
c65f37b2cb1ae26c,atp,121638
c65f37b2cb1ae26c,atp,138562
c65f37b2cb1ae26c,atp,141710
c65f37b2cb1ae26c,atp,135974
c65f37b2cb1ae26c,atp,128399
c65f37b2cb1ae26c,atp,123595
c65f37b2cb1ae26c,atp,129603
c65f37b2cb1ae26c,atp,137442
c65f37b2cb1ae26c,atp,142937
c65f37b2cb1ae26c,atp,205922
c65f37b2cb1ae26c,atp,208192
c65f37b2cb1ae26c,atp,118373
c65f37b2cb1ae26c,atp,128772
c65f37b2cb1ae26c,atp,142704
c65f37b2cb1ae26c,atp,207659
c65f37b2cb1ae26c,atp,203872
c65f37b2cb1ae26c,atp,106439
c65f37b2cb1ae26c,atp,131220
c65f37b2cb1ae26c,atp,101834
c65f37b2cb1ae26c,atp,118071
c65f37b2cb1ae26c,atp,138231
c65f37b2cb1ae26c,atp,143926
c65f37b2cb1ae26c,atp,128636
c65f37b2cb1ae26c,atp,122114
c65f37b2cb1ae26c,atp,127073
c65f37b2cb1ae26c,atp,104344
c65f37b2cb1ae26c,atp,141469
c65f37b2cb1ae26c,atp,126385
c65f37b2cb1ae26c,atp,212191
c65f37b2cb1ae26c,atp,124485
c65f37b2cb1ae26c,atp,116745
c65f37b2cb1ae26c,atp,116219
c65f37b2cb1ae26c,atp,116963
c65f37b2cb1ae26c,atp,115993
c65f37b2cb1ae26c,atp,120987
c65f37b2cb1ae26c,atp,205161
c65f37b2cb1ae26c,atp,209308
c65f37b2cb1ae26c,atp,138639
c65f37b2cb1ae26c,atp,122467
c65f37b2cb1ae26c,atp,205564
c65f37b2cb1ae26c,atp,211348
c65f37b2cb1ae26c,atp,116407
c65f37b2cb1ae26c,atp,108961
c65f37b2cb1ae26c,atp,207948
c65f37b2cb1ae26c,atp,210247
c65f37b2cb1ae26c,atp,207621
c65f37b2cb1ae26c,atp,140504
c65f37b2cb1ae26c,atp,106440
c65f37b2cb1ae26c,atp,110935
c65f37b2cb1ae26c,atp,110288
c65f37b2cb1ae26c,atp,125589
c65f37b2cb1ae26c,atp,144229
c65f37b2cb1ae26c,atp,110787
c65f37b2cb1ae26c,atp,139746
c65f37b2cb1ae26c,atp,119757
c65f37b2cb1ae26c,atp,200090
c65f37b2cb1ae26c,atp,110895
c65f37b2cb1ae26c,atp,118120
c65f37b2cb1ae26c,atp,111050
c65f37b2cb1ae26c,atp,124656
c65f37b2cb1ae26c,atp,206938
c65f37b2cb1ae26c,atp,118967
c65f37b2cb1ae26c,atp,102033
c65f37b2cb1ae26c,atp,127687
c65f37b2cb1ae26c,atp,119756
c65f37b2cb1ae26c,atp,201654
c65f37b2cb1ae26c,atp,109328
c65f37b2cb1ae26c,atp,110397
c65f37b2cb1ae26c,atp,120601
c65f37b2cb1ae26c,atp,205949
c65f37b2cb1ae26c,atp,204378
c65f37b2cb1ae26c,atp,212143
c65f37b2cb1ae26c,atp,206296
c65f37b2cb1ae26c,atp,134630
c65f37b2cb1ae26c,atp,142689
c65f37b2cb1ae26c,atp,122423
c65f37b2cb1ae26c,atp,119792
c65f37b2cb1ae26c,atp,208395
c65f37b2cb1ae26c,atp,122602
c65f37b2cb1ae26c,atp,135805
c65f37b2cb1ae26c,atp,206740
c65f37b2cb1ae26c,atp,124660
c65f37b2cb1ae26c,atp,119373
c65f37b2cb1ae26c,atp,119369
c65f37b2cb1ae26c,atp,125347
c65f37b2cb1ae26c,atp,119367
c65f37b2cb1ae26c,atp,131696
c65f37b2cb1ae26c,atp,125305
c65f37b2cb1ae26c,atp,110904
c65f37b2cb1ae26c,atp,102778
c65f37b2cb1ae26c,atp,126726
c65f37b2cb1ae26c,atp,106441
c65f37b2cb1ae26c,atp,119285
c65f37b2cb1ae26c,atp,207112
c65f37b2cb1ae26c,atp,106442
c65f37b2cb1ae26c,atp,204164
c65f37b2cb1ae26c,atp,207111
c65f37b2cb1ae26c,atp,204136
c65f37b2cb1ae26c,atp,104464
c65f37b2cb1ae26c,atp,125707
c65f37b2cb1ae26c,atp,126278
c65f37b2cb1ae26c,atp,111072
c65f37b2cb1ae26c,atp,110856
c65f37b2cb1ae26c,atp,133125
c65f37b2cb1ae26c,atp,118950
c65f37b2cb1ae26c,atp,118947
c65f37b2cb1ae26c,atp,126678
c65f37b2cb1ae26c,atp,126223
c65f37b2cb1ae26c,atp,121366
c65f37b2cb1ae26c,atp,119170
c65f37b2cb1ae26c,atp,120863
c65f37b2cb1ae26c,atp,132815
c65f37b2cb1ae26c,atp,118781
c65f37b2cb1ae26c,atp,124030
c65f37b2cb1ae26c,atp,108993
c65f37b2cb1ae26c,atp,204755
c65f37b2cb1ae26c,atp,120591
c65f37b2cb1ae26c,atp,208534
c65f37b2cb1ae26c,atp,126676
c65f37b2cb1ae26c,atp,205460
c65f37b2cb1ae26c,atp,111024
c65f37b2cb1ae26c,atp,111049
c65f37b2cb1ae26c,atp,200883
c65f37b2cb1ae26c,atp,205256
c65f37b2cb1ae26c,atp,117447
c65f37b2cb1ae26c,atp,121906
c65f37b2cb1ae26c,atp,140484
c65f37b2cb1ae26c,atp,122004
c65f37b2cb1ae26c,atp,140011
c65f37b2cb1ae26c,atp,135788
c65f37b2cb1ae26c,atp,137807
c65f37b2cb1ae26c,atp,143546
c65f37b2cb1ae26c,atp,104895
c65f37b2cb1ae26c,atp,118618
c65f37b2cb1ae26c,atp,120166
c65f37b2cb1ae26c,atp,125846
c65f37b2cb1ae26c,atp,132816
c65f37b2cb1ae26c,atp,129326
c65f37b2cb1ae26c,atp,133527
c65f37b2cb1ae26c,atp,125746
c65f37b2cb1ae26c,atp,122567
c65f37b2cb1ae26c,atp,110475
c65f37b2cb1ae26c,atp,138304
c65f37b2cb1ae26c,atp,200525
c65f37b2cb1ae26c,atp,122569
c65f37b2cb1ae26c,atp,122118
c65f37b2cb1ae26c,atp,112099
c65f37b2cb1ae26c,atp,145412
c65f37b2cb1ae26c,atp,100007
c65f37b2cb1ae26c,atp,138118
c65f37b2cb1ae26c,atp,209406
c65f37b2cb1ae26c,atp,141162
c65f37b2cb1ae26c,atp,135829
c65f37b2cb1ae26c,atp,211524
c65f37b2cb1ae26c,atp,204226
c65f37b2cb1ae26c,atp,119643
c65f37b2cb1ae26c,atp,119609
c65f37b2cb1ae26c,atp,121172
c65f37b2cb1ae26c,atp,206788
c65f37b2cb1ae26c,atp,105600
c65f37b2cb1ae26c,atp,122448
c65f37b2cb1ae26c,atp,203579
c65f37b2cb1ae26c,atp,207203
c65f37b2cb1ae26c,atp,118920
c65f37b2cb1ae26c,atp,133331
c65f37b2cb1ae26c,atp,143269
c65f37b2cb1ae26c,atp,200036
c65f37b2cb1ae26c,atp,212032
c65f37b2cb1ae26c,atp,202059
c65f37b2cb1ae26c,atp,117701
c65f37b2cb1ae26c,atp,121690
c65f37b2cb1ae26c,atp,140026
c65f37b2cb1ae26c,atp,212036
c65f37b2cb1ae26c,atp,124747
c65f37b2cb1ae26c,atp,138909
c65f37b2cb1ae26c,atp,204287
c65f37b2cb1ae26c,atp,125161
c65f37b2cb1ae26c,atp,139786
c65f37b2cb1ae26c,atp,148736
c65f37b2cb1ae26c,atp,144989
c65f37b2cb1ae26c,atp,124341
c65f37b2cb1ae26c,atp,108875
c65f37b2cb1ae26c,atp,120740
c65f37b2cb1ae26c,atp,124277
c65f37b2cb1ae26c,atp,132247
c65f37b2cb1ae26c,atp,130106
c65f37b2cb1ae26c,atp,137746
c65f37b2cb1ae26c,atp,126780
